iter	Passed	Remaining
4773	352273	16676
4774	352383	16604
4775	352484	16531
4776	352591	16459
4777	352716	16388
4778	352821	16315
4779	352956	16244
4780	353053	16172
4781	353149	16099
4782	353233	16025
4783	353314	15952
4784	353398	15878
4785	353486	15805
4786	353577	15732
4787	353663	15659
4788	353755	15586
4789	353839	15512
4790	353938	15440
4791	354023	15366
4792	354106	15293
4793	354197	15219
4794	354292	15147
4795	354387	15074
4796	354468	15000
4797	354563	14927
4798	354648	14853
4799	354733	14780
4800	354825	14707
4801	354913	14634
4802	355005	14560
4803	355085	14487
4804	355162	14413
4805	355243	14339
4806	355310	14265
4807	355381	14191
4808	355450	14117
4809	355523	14043
4810	355591	13969
4811	355660	13895
4812	355729	13821
4813	355797	13747
4814	355864	13672
4815	355934	13598
4816	356011	13525
4817	356087	13451
4818	356164	13377
4819	356241	13303
4820	356309	13229
4821	356382	13155
4822	356451	13081
4823	356519	13007
4824	356592	12933
4825	356662	12859
4826	356731	12785
4827	356806	12711
4828	356876	12637
4829	356942	12563
4830	357020	12489
4831	357089	12415
4832	357163	12341
4833	357233	12267
4834	357307	12193
4835	357372	12119
4836	357442	12045
4837	357516	11971
4838	357585	11897
4839	357653	11823
4840	357725	11749
4841	357793	11675
4842	357861	11601
4843	357931	11527
4844	358007	11453
4845	358079	11379
4846	358154	11305
4847	358225	11231
4848	358290	11157
4849	358363	11083
4850	358434	11009
4851	358501	10935
4852	358572	10861
4853	358638	10787
4854	358708	10713
4855	358781	10639
4856	358845	10565
4857	358917	10491
4858	358984	10417
4859	359060	10343
4860	359129	10269
4861	359201	10195
4862	359266	10121
4863	359336	10047
4864	359405	9973
4865	359473	9899
4866	359548	9825
4867	359618	9751
4868	359685	9677
4869	359757	9603
4870	359827	9529
4871	359896	9455
4872	359967	9381
4873	360042	9307
4874	360114	9233
4875	360184	9159
4876	360262	9085
4877	360330	9011
4878	360399	8937
4879	360471	8864
4880	360552	8790
4881	360621	8716
4882	360692	8642
4883	360764	8568
4884	360834	8494
4885	360901	8420
4886	360974	8346
4887	361048	8272
4888	361125	8199
4889	361190	8124
4890	361263	8051
4891	361333	7977
4892	361400	7903
4893	361469	7829
4894	361541	7755
4895	361607	7681
4896	361675	7607
4897	361752	7533
4898	361819	7459
4899	361889	7385
4900	361962	7311
4901	362030	7237
4902	362111	7163
4903	362187	7090
4904	362258	7016
4905	362334	6942
4906	362405	6868
4907	362479	6794
4908	362563	6720
4909	362651	6647
4910	362739	6573
4911	362818	6500
4912	362895	6426
4913	362981	6352
4914	363055	6278
4915	363143	6205
4916	363218	6131
4917	363293	6057
4918	363365	5983
4919	363443	5909
4920	363516	5835
4921	363580	5761
4922	363643	5687
4923	363713	5613
4924	363784	5539
4925	363855	5465
4926	363928	5392
4927	364002	5318
4928	364070	5244
4929	364149	5170
4930	364233	5096
4931	364302	5022
4932	364371	4948
4933	364446	4875
4934	364523	4801
4935	364593	4727
4936	364669	4653
4937	364742	4579
4938	364813	4505
4939	364881	4431
4940	364958	4357
4941	365027	4284
4942	365103	4210
4943	365174	4136
4944	365250	4062
4945	365320	3988
4946	365386	3914
4947	365453	3840
4948	365523	3766
4949	365590	3692
4950	365657	3618
4951	365729	3545
4952	365798	3471
4953	365872	3397
4954	365943	3323
4955	366013	3249
4956	366085	3175
4957	366160	3101
4958	366241	3028
4959	366310	2954
4960	366379	2880
4961	366454	2806
4962	366522	2732
4963	366591	2658
4964	366660	2584
4965	366728	2510
4966	366797	2436
4967	366870	2363
4968	366941	2289
4969	367005	2215
4970	367075	2141
4971	367145	2067
4972	367218	1993
4973	367289	1919
4974	367358	1846
4975	367423	1772
4976	367495	1698
4977	367568	1624
4978	367637	1550
4979	367704	1476
4980	367769	1402
4981	367842	1329
4982	367911	1255
4983	367979	1181
4984	368050	1107
4985	368119	1033
4986	368186	959
4987	368267	885
4988	368337	812
4989	368407	738
4990	368478	664
4991	368546	590
4992	368616	516
4993	368688	442
4994	368756	369
4995	368827	295
4996	368898	221
4997	368962	147
4998	369034	73
4999	369106	0
