iter	Logloss
4338	0.1536450984
4339	0.1536405001
4340	0.1536337355
4341	0.1536305477
4342	0.1536260976
4343	0.1536226926
4344	0.1536200442
4345	0.1536141651
4346	0.1536096395
4347	0.153603797
4348	0.1536004317
4349	0.1535964105
4350	0.1535926636
4351	0.1535883076
4352	0.1535869549
4353	0.153582426
4354	0.1535783572
4355	0.1535719855
4356	0.1535678664
4357	0.1535627422
4358	0.1535603504
4359	0.1535557708
4360	0.1535516816
4361	0.1535496303
4362	0.1535468269
4363	0.1535437095
4364	0.1535407609
4365	0.1535391076
4366	0.1535339606
4367	0.153529149
4368	0.1535240231
4369	0.1535199619
4370	0.1535151598
4371	0.1535127811
4372	0.1535065743
4373	0.153504133
4374	0.1534980858
4375	0.153493985
4376	0.1534930626
4377	0.153488121
4378	0.1534829288
4379	0.1534780837
4380	0.1534742515
4381	0.1534659375
4382	0.1534628006
4383	0.1534594865
4384	0.1534562546
4385	0.1534549402
4386	0.1534491884
4387	0.1534456879
4388	0.153439923
4389	0.1534379975
4390	0.1534332181
4391	0.1534269673
4392	0.1534220854
4393	0.1534176189
4394	0.1534134283
4395	0.1534049388
4396	0.1534022052
4397	0.1533986672
4398	0.1533930374
4399	0.1533896334
4400	0.1533856891
4401	0.1533820355
4402	0.153378545
4403	0.153374962
4404	0.1533719221
4405	0.1533659407
4406	0.1533605317
4407	0.15335679
4408	0.1533546577
4409	0.1533501582
4410	0.1533435031
4411	0.153339837
4412	0.1533351612
4413	0.1533303941
4414	0.1533247804
4415	0.1533194572
4416	0.1533165588
4417	0.1533136693
4418	0.1533092119
4419	0.1533053287
4420	0.1533021576
4421	0.1532969147
4422	0.1532931146
4423	0.153289547
4424	0.15328382
4425	0.1532794266
4426	0.1532763234
4427	0.153273361
4428	0.1532682858
4429	0.1532635958
4430	0.1532557202
4431	0.1532533586
4432	0.1532473717
4433	0.1532439179
4434	0.1532397108
4435	0.153235629
4436	0.1532293651
4437	0.1532272164
4438	0.1532241846
4439	0.1532187738
4440	0.1532143156
4441	0.1532066978
4442	0.1531992186
4443	0.1531935297
4444	0.1531885406
4445	0.1531845459
4446	0.1531802552
4447	0.1531768979
4448	0.1531726096
4449	0.1531673728
4450	0.1531623935
4451	0.1531598581
4452	0.1531530084
4453	0.1531464986
4454	0.1531437912
4455	0.1531389411
4456	0.1531354231
4457	0.1531306998
4458	0.1531282059
4459	0.1531234027
4460	0.1531198718
4461	0.1531169227
4462	0.1531126369
4463	0.1531100623
4464	0.1531055732
4465	0.1531018334
4466	0.153098235
4467	0.153095618
4468	0.1530921462
4469	0.1530876912
4470	0.1530846227
4471	0.1530791717
4472	0.1530749145
4473	0.1530722718
4474	0.1530676048
4475	0.1530648718
4476	0.1530574153
4477	0.1530546828
4478	0.1530522097
4479	0.153050699
4480	0.1530456853
4481	0.1530435205
4482	0.1530384335
4483	0.1530351677
4484	0.1530325594
4485	0.153028551
4486	0.1530259685
4487	0.153022035
4488	0.1530172243
4489	0.1530129739
4490	0.1530098039
4491	0.1530054769
4492	0.1530014741
4493	0.1529971615
4494	0.1529912698
4495	0.1529904645
4496	0.1529846599
4497	0.1529796837
4498	0.152975666
4499	0.1529732301
4500	0.1529665236
4501	0.152958835
4502	0.1529516388
4503	0.1529477166
4504	0.1529421459
4505	0.1529399635
4506	0.1529331738
4507	0.1529246599
4508	0.1529201614
4509	0.1529155255
4510	0.1529109288
4511	0.1529056243
4512	0.1529002804
4513	0.15289742
4514	0.1528942113
4515	0.152891412
4516	0.1528851328
4517	0.1528777918
4518	0.1528734685
4519	0.152869806
4520	0.1528665749
4521	0.1528636132
4522	0.1528601658
4523	0.1528549853
4524	0.152850177
4525	0.1528464965
4526	0.1528451289
4527	0.1528434137
4528	0.1528401429
4529	0.1528370218
4530	0.1528335318
4531	0.1528259478
4532	0.152821304
4533	0.1528183709
4534	0.1528151145
4535	0.1528109943
4536	0.1528078392
4537	0.1528063822
4538	0.1527998874
4539	0.1527970108
4540	0.1527916349
4541	0.1527866086
4542	0.1527819517
4543	0.1527775708
4544	0.1527752557
4545	0.1527720431
4546	0.1527698708
4547	0.1527610434
4548	0.1527579656
4549	0.1527537046
4550	0.1527503512
4551	0.1527467671
4552	0.1527440021
4553	0.152740912
4554	0.1527360401
4555	0.1527311338
4556	0.1527283353
4557	0.1527243541
4558	0.152718747
4559	0.1527167851
4560	0.1527146695
4561	0.1527112177
4562	0.1527086828
4563	0.1527044018
4564	0.152701704
4565	0.1526954079
4566	0.1526906171
4567	0.1526863858
4568	0.1526815796
4569	0.15267883
4570	0.1526771179
4571	0.1526754831
4572	0.1526701501
4573	0.1526664173
4574	0.1526620471
4575	0.1526576488
4576	0.1526546964
4577	0.1526510977
4578	0.152647078
4579	0.152642911
4580	0.1526394911
4581	0.1526359419
4582	0.1526321515
4583	0.1526266484
4584	0.1526225368
4585	0.1526181467
4586	0.1526159234
4587	0.1526133764
4588	0.1526086702
4589	0.1526055299
4590	0.1525994903
4591	0.1525954101
4592	0.1525916831
4593	0.1525886426
4594	0.1525824923
4595	0.1525785503
4596	0.1525702236
4597	0.1525666895
4598	0.1525649691
4599	0.1525615515
4600	0.1525590344
4601	0.1525552308
4602	0.1525523311
4603	0.1525477691
4604	0.1525417204
4605	0.1525392838
4606	0.152536198
4607	0.1525338519
4608	0.152531954
4609	0.1525277237
4610	0.1525250804
4611	0.1525212978
4612	0.1525165646
4613	0.1525129236
4614	0.1525086148
4615	0.152504165
4616	0.1525009027
4617	0.1524994173
4618	0.1524959739
4619	0.1524915143
4620	0.1524871171
4621	0.1524841817
4622	0.1524824179
4623	0.1524757868
4624	0.1524702976
4625	0.1524658343
4626	0.1524617862
4627	0.1524602713
4628	0.1524566284
4629	0.1524533772
4630	0.1524489779
4631	0.152446016
4632	0.1524411599
4633	0.1524342778
4634	0.1524307598
4635	0.1524295304
4636	0.1524257193
4637	0.1524238485
4638	0.1524205852
4639	0.1524165394
4640	0.1524150061
4641	0.1524109035
4642	0.1524067906
4643	0.1524009457
4644	0.152394964
4645	0.1523925318
4646	0.1523907162
4647	0.1523845706
4648	0.1523810882
4649	0.152378656
4650	0.1523739219
4651	0.1523707845
4652	0.15236604
4653	0.1523608229
4654	0.1523567135
4655	0.1523539011
4656	0.1523485183
4657	0.1523475575
4658	0.152344167
4659	0.1523392707
4660	0.1523356678
4661	0.1523292581
4662	0.152327418
4663	0.1523199152
4664	0.1523134857
4665	0.1523089492
4666	0.1523065576
4667	0.1523039874
4668	0.1522978502
4669	0.1522932705
4670	0.1522876482
4671	0.1522838616
4672	0.1522811466
4673	0.1522766056
4674	0.152271533
4675	0.1522675174
4676	0.1522614256
4677	0.1522591675
4678	0.1522562125
4679	0.1522532582
4680	0.1522492367
4681	0.1522424571
4682	0.1522364233
4683	0.1522342295
4684	0.1522317916
4685	0.1522299097
4686	0.1522244005
4687	0.1522196486
4688	0.1522148588
4689	0.1522093859
4690	0.152206062
4691	0.1522032782
4692	0.1522010176
4693	0.1521979474
4694	0.1521944722
4695	0.1521917122
4696	0.1521873987
4697	0.1521842234
4698	0.1521810237
4699	0.1521756091
4700	0.1521719728
4701	0.1521681634
4702	0.152165572
4703	0.152158766
4704	0.1521523188
4705	0.1521499733
4706	0.1521466543
4707	0.1521419745
4708	0.1521382691
4709	0.1521346435
4710	0.1521320204
4711	0.1521301565
4712	0.1521259277
4713	0.1521224176
4714	0.1521195827
4715	0.1521168749
4716	0.152113212
4717	0.1521091276
4718	0.1521061238
4719	0.1521031109
4720	0.1520996586
4721	0.1520944811
4722	0.1520891131
4723	0.1520854161
4724	0.1520845969
4725	0.152082704
4726	0.1520782489
4727	0.152077401
4728	0.1520741411
4729	0.1520707008
4730	0.1520681847
4731	0.1520648584
4732	0.1520614553
4733	0.1520551938
4734	0.1520505174
4735	0.1520464829
4736	0.1520423484
4737	0.1520381608
4738	0.1520348076
4739	0.1520314062
4740	0.1520276857
4741	0.1520238989
4742	0.1520174176
4743	0.1520115291
4744	0.1520082088
4745	0.1520060995
4746	0.1520025268
4747	0.1519947151
4748	0.1519870603
4749	0.151982578
4750	0.151979192
4751	0.1519735474
4752	0.1519721536
4753	0.1519645499
4754	0.1519602134
4755	0.1519558961
4756	0.1519483984
4757	0.1519424167
4758	0.1519390761
4759	0.1519352262
4760	0.1519324125
4761	0.1519270397
4762	0.1519244641
4763	0.1519214174
4764	0.1519172165
4765	0.1519102524
4766	0.1519061548
4767	0.15190282
4768	0.1518999581
4769	0.151896247
4770	0.1518919839
4771	0.1518883657
4772	0.1518834144
4773	0.1518814728
4774	0.1518782683
4775	0.1518740322
4776	0.1518692336
4777	0.1518631881
4778	0.1518609787
4779	0.1518558188
4780	0.1518527532
4781	0.1518497281
4782	0.1518479952
4783	0.1518424113
4784	0.1518384626
4785	0.1518323242
4786	0.1518291796
4787	0.1518281695
4788	0.1518233721
4789	0.1518183586
4790	0.1518135451
4791	0.1518091812
4792	0.1518049702
4793	0.1518032128
4794	0.1517977755
4795	0.1517919775
4796	0.1517877944
4797	0.1517850113
4798	0.1517819938
4799	0.1517789204
4800	0.1517758337
4801	0.151774166
4802	0.1517692955
4803	0.1517647576
4804	0.151758135
4805	0.1517559439
4806	0.1517519474
4807	0.1517470825
4808	0.1517432997
4809	0.1517377528
4810	0.1517339219
4811	0.1517299179
4812	0.1517261631
4813	0.1517228961
4814	0.1517192137
4815	0.1517168548
4816	0.1517116599
4817	0.1517090545
4818	0.1517056166
4819	0.1517000447
4820	0.151697088
4821	0.1516933237
4822	0.1516907064
4823	0.1516895789
4824	0.1516871753
4825	0.1516819619
4826	0.1516777671
4827	0.1516753447
4828	0.1516720602
4829	0.1516685521
4830	0.1516649018
4831	0.1516550384
4832	0.1516506296
4833	0.1516449577
4834	0.1516399598
4835	0.1516377374
4836	0.1516333824
4837	0.1516290279
4838	0.1516276872
4839	0.1516243569
4840	0.151620391
4841	0.1516182704
4842	0.1516148923
4843	0.151610918
4844	0.1516049371
4845	0.1516022396
4846	0.1515989292
4847	0.1515951157
4848	0.1515936248
4849	0.1515913844
4850	0.1515864708
4851	0.1515823251
4852	0.1515769863
4853	0.1515736637
4854	0.1515694183
4855	0.1515655409
4856	0.1515611903
4857	0.1515590285
4858	0.1515550281
4859	0.1515518956
4860	0.1515477625
4861	0.1515447027
4862	0.1515430686
4863	0.1515398957
4864	0.1515352166
4865	0.1515328527
4866	0.1515274306
4867	0.1515240157
4868	0.1515196087
4869	0.1515151671
4870	0.1515113419
4871	0.1515062341
4872	0.1515037409
4873	0.1515024955
4874	0.1514981018
4875	0.1514942667
4876	0.1514900029
4877	0.1514868594
4878	0.1514821319
4879	0.1514768324
4880	0.1514733221
4881	0.1514691611
4882	0.1514628387
4883	0.151459406
4884	0.1514575449
4885	0.1514535734
4886	0.1514489227
4887	0.1514474639
4888	0.1514449729
4889	0.1514426169
4890	0.151438396
4891	0.1514346395
4892	0.1514320287
4893	0.1514270043
4894	0.1514216959
4895	0.1514196537
4896	0.1514143944
4897	0.1514083009
4898	0.151404609
4899	0.1514011462
4900	0.1513959185
4901	0.1513859375
4902	0.1513820215
4903	0.1513783344
4904	0.1513734846
4905	0.1513667376
4906	0.1513641435
4907	0.1513619007
4908	0.1513592802
4909	0.1513571935
4910	0.1513529604
4911	0.1513486873
4912	0.1513452001
4913	0.1513387411
4914	0.1513372327
4915	0.1513345313
4916	0.1513315411
4917	0.1513285951
4918	0.1513249122
4919	0.1513209501
4920	0.1513169575
4921	0.1513117941
4922	0.1513097986
4923	0.1513054616
4924	0.1512996131
4925	0.1512962327
4926	0.1512944444
4927	0.15129153
4928	0.1512873894
4929	0.1512826148
4930	0.1512777422
4931	0.1512745474
4932	0.1512721512
4933	0.1512657578
4934	0.1512627224
4935	0.1512578466
4936	0.1512541897
4937	0.1512505469
4938	0.1512481304
4939	0.1512427816
4940	0.1512398709
4941	0.1512352258
4942	0.1512301954
4943	0.1512262905
4944	0.151223373
4945	0.1512190454
4946	0.1512138145
4947	0.1512101735
4948	0.1512074815
4949	0.1512052107
4950	0.1512013757
4951	0.1511971373
4952	0.1511953976
4953	0.1511926954
4954	0.1511882218
4955	0.1511830067
4956	0.151178493
4957	0.1511748828
4958	0.1511688048
4959	0.1511654045
4960	0.1511637274
4961	0.1511590046
4962	0.1511535229
4963	0.1511501615
4964	0.1511459061
4965	0.1511437972
4966	0.1511418387
4967	0.151139254
4968	0.1511327206
4969	0.1511283708
4970	0.1511237095
4971	0.1511191134
4972	0.1511172984
4973	0.1511115183
4974	0.1511069349
4975	0.1511048182
4976	0.1511024472
4977	0.1510993822
4978	0.1510912696
4979	0.1510849694
4980	0.1510796261
4981	0.1510739082
4982	0.1510690299
4983	0.1510666144
4984	0.1510649704
4985	0.151061392
4986	0.1510586321
4987	0.1510556611
4988	0.1510529708
4989	0.151049589
4990	0.1510447551
4991	0.1510420983
4992	0.1510398227
4993	0.151037921
4994	0.1510319461
4995	0.151028825
4996	0.1510234229
4997	0.1510202071
4998	0.1510154284
4999	0.1510120562
